Water,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Heptane,Carbon Dioxide,Nitrogen,H2S,SPECIFIC GRAVITY,Pressure (psia),PR,TPC,Hydrate Temperature (K)
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,105.829,0.154222632,213.8974128,270.7557
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,96.17183,0.140149418,213.8974128,268.5528
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,79.28732,0.115543936,213.8974128,264.2045
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,65.1398,0.094927018,213.8974128,259.9072
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,53.20036,0.077527894,213.8974128,255.6133
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,43.17834,0.062922991,213.8974128,251.3237
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,34.81191,0.050730749,213.8974128,247.0386
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,27.86878,0.040612654,213.8974128,242.7578
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,22.14336,0.032269106,213.8974128,238.4815
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,17.45426,0.025435768,213.8974128,234.2097
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0,0.00,0.685139183,13.64192,0.019880116,213.8974128,229.9426
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,2434.909,3.056288894,225.0698109,292.7317
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,2366.467,2.970380746,225.0698109,292.584
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,2298.025,2.884472597,225.0698109,292.4328
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,2229.697,2.79870754,225.0698109,292.278
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,2161.487,2.713090597,225.0698109,292.119
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,2093.401,2.627629298,225.0698109,291.9557
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,2025.446,2.54233243,225.0698109,291.7873
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1957.631,2.45721129,225.0698109,291.6135
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1889.963,2.372274663,225.0698109,291.4334
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1822.451,2.287533847,225.0698109,291.2463
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1755.107,2.203003904,225.0698109,291.0513
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1687.941,2.118697386,225.0698109,290.8475
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1620.964,2.0346281,225.0698109,290.6337
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1554.192,1.950816129,225.0698109,290.4086
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1487.638,1.867277791,225.0698109,290.1707
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1421.319,1.784034424,225.0698109,289.9184
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1355.253,1.701108622,225.0698109,289.6498
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1289.462,1.618527998,225.0698109,289.363
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1256.288,1.576888115,225.0698109,289.2102
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1239.221,1.555465679,225.0698109,289.1293
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1237.049,1.552739392,225.0698109,289.1189
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1235.951,1.551361186,225.0698109,289.1136
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1235.401,1.550670828,225.0698109,289.1109
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1235.401,1.550670828,225.0698109,289.1109
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1233.2,1.547908141,225.0698109,289.1004
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1232.101,1.54652868,225.0698109,289.0951
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1229.903,1.543769759,225.0698109,289.0846
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1225.515,1.538261957,225.0698109,289.0634
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1216.77,1.527285265,225.0698109,289.0209
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1199.407,1.505491291,225.0698109,288.9351
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1165.187,1.462538472,225.0698109,288.7603
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1098.754,1.379152013,225.0698109,288.3981
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,1034.377,1.298346237,225.0698109,288.0149
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,970.3336,1.217959195,225.0698109,287.598
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,906.7617,1.138163978,225.0698109,287.1439
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,843.7064,1.059017195,225.0698109,286.648
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,781.2272,0.980593532,225.0698109,286.1051
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,719.3934,0.902979971,225.0698109,285.5087
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,658.2867,0.826279064,225.0698109,284.8513
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,598.0045,0.750613067,225.0698109,284.1241
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,538.6637,0.676128711,225.0698109,283.316
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,480.4058,0.603003608,225.0698109,282.4136
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,423.404,0.531455156,225.0698109,281.4003
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,367.8724,0.461752094,225.0698109,280.2551
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,314.0784,0.394230062,225.0698109,278.951
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,262.3594,0.329312562,225.0698109,277.4531
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,213.1454,0.267539329,225.0698109,275.7152
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,166.9881,0.209602854,225.0698109,273.6755
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,155.1996,0.194805972,225.0698109,273.0661
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,154.3274,0.193711189,225.0698109,273.0193
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,153.8659,0.193131916,225.0698109,272.9944
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,153.8659,0.193131916,225.0698109,272.9944
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,152.7767,0.191764757,225.0698109,272.858
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,152.3148,0.191184981,225.0698109,272.786
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,151.424,0.190066852,225.0698109,272.6467
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,149.6568,0.187848669,225.0698109,272.3682
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,146.1804,0.183485105,225.0698109,271.812
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,139.4535,0.175041524,225.0698109,270.7034
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,126.8607,0.159235088,225.0698109,268.5007
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,104.8047,0.131550477,225.0698109,264.1528
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,86.28077,0.108299308,225.0698109,259.8558
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,70.61237,0.088632389,225.0698109,255.562
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,57.43093,0.072087094,225.0698109,251.2724
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,46.4027,0.0582445,225.0698109,246.9871
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,37.23034,0.046731387,225.0698109,242.7061
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,29.64974,0.037216245,225.0698109,238.4294
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,23.42705,0.029405548,225.0698109,234.1572
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,18.35596,0.023040334,225.0698109,229.8895
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0,0.00,0.655660836,14.25528,0.017893175,225.0698109,225.6265
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2697.33,3.979678302,206.3811754,294.2997
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2628.512,3.878143265,206.3811754,294.1647
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2559.693,3.776606753,206.3811754,294.0272
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2490.969,3.675210405,206.3811754,293.8872
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2422.341,3.573955696,206.3811754,293.7446
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2353.815,3.47285148,206.3811754,293.5989
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2285.396,3.371905133,206.3811754,293.4501
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2217.09,3.271125508,206.3811754,293.2977
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2148.902,3.170519982,206.3811754,293.1415
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2080.84,3.070100358,206.3811754,292.9808
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,2012.91,2.969875489,206.3811754,292.8153
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1945.121,2.869858652,206.3811754,292.6444
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1877.482,2.770063128,206.3811754,292.4673
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1810,2.670499245,206.3811754,292.2832
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1742.688,2.571186181,206.3811754,292.0913
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1675.556,2.472138692,206.3811754,291.8905
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1608.616,2.373374482,206.3811754,291.6796
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1574.896,2.323623524,206.3811754,291.5689
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1557.63,2.298149027,206.3811754,291.511
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1548.889,2.285252433,206.3811754,291.4813
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1546.688,2.282005047,206.3811754,291.4738
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1546.136,2.281190619,206.3811754,291.4719
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1546.136,2.281190619,206.3811754,291.4719
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1543.922,2.277924052,206.3811754,291.4645
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1542.817,2.27629372,206.3811754,291.4608
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1540.605,2.273030104,206.3811754,291.4534
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1536.189,2.266514676,206.3811754,291.4387
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1527.381,2.25351923,206.3811754,291.409
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1509.869,2.227681781,206.3811754,291.3492
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1475.254,2.176610327,206.3811754,291.2275
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1407.645,2.076859066,206.3811754,290.9759
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1341.691,1.979549614,206.3811754,290.7111
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1275.957,1.882564754,206.3811754,290.4257
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1210.527,1.786028419,206.3811754,290.1178
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1145.427,1.689978971,206.3811754,289.7851
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1080.686,1.594459197,206.3811754,289.4247
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,1016.34,1.499522211,206.3811754,289.0336
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,952.4281,1.405225702,206.3811754,288.6083
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,888.9956,1.311636507,206.3811754,288.1447
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,826.0958,1.218833265,206.3811754,287.638
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,763.7904,1.126907009,206.3811754,287.0828
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,702.152,1.035964854,206.3811754,286.4724
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,641.2663,0.946133243,206.3811754,285.7991
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,581.2358,0.857563406,206.3811754,285.0535
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,522.1836,0.770436966,206.3811754,284.224
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,464.2595,0.684974941,206.3811754,283.2964
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,407.647,0.601448069,206.3811754,282.2532
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,352.5738,0.520192302,206.3811754,281.0718
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,299.325,0.44162828,206.3811754,279.7235
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,248.2615,0.36628848,206.3811754,278.1707
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,199.8443,0.294853067,206.3811754,276.3638
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,154.6655,0.228195636,206.3811754,274.2357
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,143.146,0.211199605,206.3811754,273.5967
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,136.4288,0.201288954,206.3811754,273.2011
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,134.6926,0.198727341,206.3811754,273.0958
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,133.7984,0.197408025,206.3811754,273.0411
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,133.7819,0.197383681,206.3811754,273.0401
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,132.9722,0.196189038,206.3811754,272.8926
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,132.5813,0.195612299,206.3811754,272.8231
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,131.8016,0.194461919,206.3811754,272.6837
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,130.255,0.192180044,206.3811754,272.4052
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,127.2128,0.187691539,206.3811754,271.8491
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,121.3275,0.179008286,206.3811754,270.7405
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,110.3158,0.16276147,206.3811754,268.5377
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,91.04729,0.134332442,206.3811754,264.1898
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,74.88401,0.110484913,206.3811754,259.8929
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,61.22785,0.090336424,206.3811754,255.5993
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,49.7517,0.073404352,206.3811754,251.31
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,40.16027,0.059253022,206.3811754,247.0251
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0,0.00,0.64017476,32.19113,0.047495242,206.3811754,242.7444
